timestamp,open,high,low,close,volume,open_interest
2015-05-29 00:00:00+05:30,4340.72,4340.72,4340.72,4340.72,0,0
2015-06-01 00:00:00+05:30,4349.04,4349.04,4349.04,4349.04,0,0
2015-06-02 00:00:00+05:30,4246.83,4246.83,4246.83,4246.83,0,0
2015-06-03 00:00:00+05:30,4185.07,4185.07,4185.07,4185.07,0,0
2015-06-04 00:00:00+05:30,4192.68,4192.68,4192.68,4192.68,0,0
2015-06-05 00:00:00+05:30,4189.21,4189.21,4189.21,4189.21,0,0
2015-06-08 00:00:00+05:30,4122.68,4122.68,4122.68,4122.68,0,0
2015-06-09 00:00:00+05:30,4116.41,4116.41,4116.41,4116.41,0,0
2015-06-10 00:00:00+05:30,4156.17,4156.17,4156.17,4156.17,0,0
2015-06-11 00:00:00+05:30,4094.66,4094.66,4094.66,4094.66,0,0
2015-06-12 00:00:00+05:30,4088.07,4088.07,4088.07,4088.07,0,0
2015-06-15 00:00:00+05:30,4090.77,4090.77,4090.77,4090.77,0,0
2015-06-16 00:00:00+05:30,4105.77,4105.77,4105.77,4105.77,0,0
2015-06-17 00:00:00+05:30,4163.35,4163.35,4163.35,4163.35,0,0
2015-06-18 00:00:00+05:30,4209.75,4209.75,4209.75,4209.75,0,0
2015-06-19 00:00:00+05:30,4222.16,4222.16,4222.16,4222.16,0,0
2015-06-22 00:00:00+05:30,4287.62,4287.62,4287.62,4287.62,0,0
2015-06-23 00:00:00+05:30,4307.81,4307.81,4307.81,4307.81,0,0
2015-06-24 00:00:00+05:30,4275.33,4275.33,4275.33,4275.33,0,0
2015-06-25 00:00:00+05:30,4301.39,4301.39,4301.39,4301.39,0,0
2015-06-26 00:00:00+05:30,4302.64,4302.64,4302.64,4302.64,0,0
2015-06-29 00:00:00+05:30,4238.47,4238.47,4238.47,4238.47,0,0
2015-06-30 00:00:00+05:30,4280.47,4280.47,4280.47,4280.47,0,0
2015-07-01 00:00:00+05:30,4341.55,4341.55,4341.55,4341.55,0,0
2015-07-02 00:00:00+05:30,4372.47,4372.47,4372.47,4372.47,0,0
2015-07-03 00:00:00+05:30,4366.38,4366.38,4366.38,4366.38,0,0
2015-07-06 00:00:00+05:30,4405.97,4405.97,4405.97,4405.97,0,0
2015-07-07 00:00:00+05:30,4436.64,4436.64,4436.64,4436.64,0,0
2015-07-08 00:00:00+05:30,4369.64,4369.64,4369.64,4369.64,0,0
2015-07-09 00:00:00+05:30,4347.14,4347.14,4347.14,4347.14,0,0
2015-07-10 00:00:00+05:30,4352.39,4352.39,4352.39,4352.39,0,0
2015-07-13 00:00:00+05:30,4397.47,4397.47,4397.47,4397.47,0,0
2015-07-14 00:00:00+05:30,4414.8,4414.8,4414.8,4414.8,0,0
2015-07-15 00:00:00+05:30,4426.35,4426.35,4426.35,4426.35,0,0
2015-07-16 00:00:00+05:30,4472.07,4472.07,4472.07,4472.07,0,0
2015-07-17 00:00:00+05:30,4492.42,4492.42,4492.42,4492.42,0,0
2015-07-20 00:00:00+05:30,4509.01,4509.01,4509.01,4509.01,0,0
2015-07-21 00:00:00+05:30,4443.14,4443.14,4443.14,4443.14,0,0
2015-07-22 00:00:00+05:30,4486.72,4486.72,4486.72,4486.72,0,0
2015-07-23 00:00:00+05:30,4495.04,4495.04,4495.04,4495.04,0,0
2015-07-24 00:00:00+05:30,4470.24,4470.24,4470.24,4470.24,0,0
2015-07-27 00:00:00+05:30,4428.46,4428.46,4428.46,4428.46,0,0
2015-07-28 00:00:00+05:30,4409.49,4409.49,4409.49,4409.49,0,0
2015-07-29 00:00:00+05:30,4435.64,4435.64,4435.64,4435.64,0,0
2015-07-30 00:00:00+05:30,4465.27,4465.27,4465.27,4465.27,0,0
2015-07-31 00:00:00+05:30,4515.63,4515.63,4515.63,4515.63,0,0
2015-08-03 00:00:00+05:30,4555.22,4555.22,4555.22,4555.22,0,0
2015-08-04 00:00:00+05:30,4597.22,4597.22,4597.22,4597.22,0,0
2015-08-05 00:00:00+05:30,4634.08,4634.08,4634.08,4634.08,0,0
2015-08-06 00:00:00+05:30,4640.07,4640.07,4640.07,4640.07,0,0
2015-08-07 00:00:00+05:30,4635.78,4635.78,4635.78,4635.78,0,0
2015-08-10 00:00:00+05:30,4626.68,4626.68,4626.68,4626.68,0,0
2015-08-11 00:00:00+05:30,4586.95,4586.95,4586.95,4586.95,0,0
2015-08-12 00:00:00+05:30,4490.68,4490.68,4490.68,4490.68,0,0
2015-08-13 00:00:00+05:30,4477.76,4477.76,4477.76,4477.76,0,0
2015-08-14 00:00:00+05:30,4557.21,4557.21,4557.21,4557.21,0,0
2015-08-17 00:00:00+05:30,4575.43,4575.43,4575.43,4575.43,0,0
2015-08-18 00:00:00+05:30,4602.77,4602.77,4602.77,4602.77,0,0
2015-08-19 00:00:00+05:30,4607.21,4607.21,4607.21,4607.21,0,0
2015-08-20 00:00:00+05:30,4519.72,4519.72,4519.72,4519.72,0,0
2015-08-21 00:00:00+05:30,4488.27,4488.27,4488.27,4488.27,0,0
2015-08-24 00:00:00+05:30,4105.01,4105.01,4105.01,4105.01,0,0
2015-08-25 00:00:00+05:30,4178.05,4178.05,4178.05,4178.05,0,0
2015-08-26 00:00:00+05:30,4175.63,4175.63,4175.63,4175.63,0,0
2015-08-27 00:00:00+05:30,4272.06,4272.06,4272.06,4272.06,0,0
2015-08-28 00:00:00+05:30,4279.0,4279.0,4279.0,4279.0,0,0
2015-08-31 00:00:00+05:30,4266.45,4266.45,4266.45,4266.45,0,0
2015-09-01 00:00:00+05:30,4190.97,4190.97,4190.97,4190.97,0,0
2015-09-02 00:00:00+05:30,4186.72,4186.72,4186.72,4186.72,0,0
2015-09-03 00:00:00+05:30,4229.45,4229.45,4229.45,4229.45,0,0
2015-09-04 00:00:00+05:30,4146.96,4146.96,4146.96,4146.96,0,0
2015-09-07 00:00:00+05:30,4080.84,4080.84,4080.84,4080.84,0,0
2015-09-08 00:00:00+05:30,4101.39,4101.39,4101.39,4101.39,0,0
2015-09-09 00:00:00+05:30,4173.75,4173.75,4173.75,4173.75,0,0
2015-09-10 00:00:00+05:30,4154.63,4154.63,4154.63,4154.63,0,0
2015-09-11 00:00:00+05:30,4171.42,4171.42,4171.42,4171.42,0,0
2015-09-14 00:00:00+05:30,4217.39,4217.39,4217.39,4217.39,0,0
2015-09-15 00:00:00+05:30,4188.85,4188.85,4188.85,4188.85,0,0
2015-09-16 00:00:00+05:30,4160.53,4160.53,4160.53,4160.53,0,0
2015-09-18 00:00:00+05:30,4197.2,4197.2,4197.2,4197.2,0,0
2015-09-21 00:00:00+05:30,4237.18,4237.18,4237.18,4237.18,0,0
2015-09-22 00:00:00+05:30,4194.97,4194.97,4194.97,4194.97,0,0
2015-09-23 00:00:00+05:30,4227.58,4227.58,4227.58,4227.58,0,0
2015-09-24 00:00:00+05:30,4249.96,4249.96,4249.96,4249.96,0,0
2015-09-28 00:00:00+05:30,4243.43,4243.43,4243.43,4243.43,0,0
2015-09-29 00:00:00+05:30,4233.7,4233.7,4233.7,4233.7,0,0
2015-09-30 00:00:00+05:30,4285.0,4285.0,4285.0,4285.0,0,0
2015-10-01 00:00:00+05:30,4286.56,4286.56,4286.56,4286.56,0,0
2015-10-05 00:00:00+05:30,4352.08,4352.08,4352.08,4352.08,0,0
2015-10-06 00:00:00+05:30,4379.71,4379.71,4379.71,4379.71,0,0
2015-10-07 00:00:00+05:30,4395.67,4395.67,4395.67,4395.67,0,0
2015-10-08 00:00:00+05:30,4377.04,4377.04,4377.04,4377.04,0,0
2015-10-09 00:00:00+05:30,4381.43,4381.43,4381.43,4381.43,0,0
2015-10-12 00:00:00+05:30,4386.31,4386.31,4386.31,4386.31,0,0
2015-10-13 00:00:00+05:30,4388.67,4388.67,4388.67,4388.67,0,0
2015-10-14 00:00:00+05:30,4399.52,4399.52,4399.52,4399.52,0,0
2015-10-15 00:00:00+05:30,4421.93,4421.93,4421.93,4421.93,0,0
2015-10-16 00:00:00+05:30,4426.06,4426.06,4426.06,4426.06,0,0
2015-10-19 00:00:00+05:30,4453.97,4453.97,4453.97,4453.97,0,0
2015-10-20 00:00:00+05:30,4472.27,4472.27,4472.27,4472.27,0,0
2015-10-21 00:00:00+05:30,4454.47,4454.47,4454.47,4454.47,0,0
2015-10-23 00:00:00+05:30,4448.6,4448.6,4448.6,4448.6,0,0
2015-10-26 00:00:00+05:30,4432.53,4432.53,4432.53,4432.53,0,0
2015-10-27 00:00:00+05:30,4437.85,4437.85,4437.85,4437.85,0,0
2015-10-28 00:00:00+05:30,4421.12,4421.12,4421.12,4421.12,0,0
2015-10-29 00:00:00+05:30,4413.21,4413.21,4413.21,4413.21,0,0
2015-10-30 00:00:00+05:30,4392.81,4392.81,4392.81,4392.81,0,0
2015-11-02 00:00:00+05:30,4379.91,4379.91,4379.91,4379.91,0,0
2015-11-03 00:00:00+05:30,4382.66,4382.66,4382.66,4382.66,0,0
2015-11-04 00:00:00+05:30,4375.2,4375.2,4375.2,4375.2,0,0
2015-11-05 00:00:00+05:30,4312.5,4312.5,4312.5,4312.5,0,0
2015-11-06 00:00:00+05:30,4288.42,4288.42,4288.42,4288.42,0,0
2015-11-09 00:00:00+05:30,4317.27,4317.27,4317.27,4317.27,0,0
2015-11-10 00:00:00+05:30,4275.96,4275.96,4275.96,4275.96,0,0
2015-11-11 00:00:00+05:30,4323.27,4323.27,4323.27,4323.27,0,0
2015-11-13 00:00:00+05:30,4289.89,4289.89,4289.89,4289.89,0,0
2015-11-16 00:00:00+05:30,4309.81,4309.81,4309.81,4309.81,0,0
2015-11-17 00:00:00+05:30,4333.26,4333.26,4333.26,4333.26,0,0
2015-11-18 00:00:00+05:30,4307.01,4307.01,4307.01,4307.01,0,0
2015-11-19 00:00:00+05:30,4358.52,4358.52,4358.52,4358.52,0,0
2015-11-20 00:00:00+05:30,4386.43,4386.43,4386.43,4386.43,0,0
2015-11-23 00:00:00+05:30,4394.81,4394.81,4394.81,4394.81,0,0
2015-11-24 00:00:00+05:30,4397.05,4397.05,4397.05,4397.05,0,0
2015-11-26 00:00:00+05:30,4415.35,4415.35,4415.35,4415.35,0,0
2015-11-27 00:00:00+05:30,4445.47,4445.47,4445.47,4445.47,0,0
2015-11-30 00:00:00+05:30,4461.25,4461.25,4461.25,4461.25,0,0
2015-12-01 00:00:00+05:30,4475.68,4475.68,4475.68,4475.68,0,0
2015-12-02 00:00:00+05:30,4473.33,4473.33,4473.33,4473.33,0,0
2015-12-03 00:00:00+05:30,4449.5,4449.5,4449.5,4449.5,0,0
2015-12-04 00:00:00+05:30,4422.49,4422.49,4422.49,4422.49,0,0
2015-12-07 00:00:00+05:30,4422.32,4422.32,4422.32,4422.32,0,0
2015-12-08 00:00:00+05:30,4368.29,4368.29,4368.29,4368.29,0,0
2015-12-09 00:00:00+05:30,4297.96,4297.96,4297.96,4297.96,0,0
2015-12-10 00:00:00+05:30,4329.93,4329.93,4329.93,4329.93,0,0
2015-12-11 00:00:00+05:30,4289.14,4289.14,4289.14,4289.14,0,0
2015-12-14 00:00:00+05:30,4291.57,4291.57,4291.57,4291.57,0,0
2015-12-15 00:00:00+05:30,4318.82,4318.82,4318.82,4318.82,0,0
2015-12-16 00:00:00+05:30,4325.97,4325.97,4325.97,4325.97,0,0
2015-12-17 00:00:00+05:30,4397.68,4397.68,4397.68,4397.68,0,0
2015-12-18 00:00:00+05:30,4388.43,4388.43,4388.43,4388.43,0,0
2015-12-21 00:00:00+05:30,4414.64,4414.64,4414.64,4414.64,0,0
2015-12-22 00:00:00+05:30,4399.43,4399.43,4399.43,4399.43,0,0
2015-12-23 00:00:00+05:30,4417.25,4417.25,4417.25,4417.25,0,0
2015-12-24 00:00:00+05:30,4441.02,4441.02,4441.02,4441.02,0,0
2015-12-28 00:00:00+05:30,4462.49,4462.49,4462.49,4462.49,0,0
2015-12-29 00:00:00+05:30,4466.89,4466.89,4466.89,4466.89,0,0
2015-12-30 00:00:00+05:30,4472.43,4472.43,4472.43,4472.43,0,0
2015-12-31 00:00:00+05:30,4495.79,4495.79,4495.79,4495.79,0,0
2016-01-01 00:00:00+05:30,4541.3,4541.3,4541.3,4541.3,0,0
2016-01-04 00:00:00+05:30,4496.47,4496.47,4496.47,4496.47,0,0
2016-01-05 00:00:00+05:30,4524.96,4524.96,4524.96,4524.96,0,0
2016-01-06 00:00:00+05:30,4511.43,4511.43,4511.43,4511.43,0,0
2016-01-07 00:00:00+05:30,4397.89,4397.89,4397.89,4397.89,0,0
2016-01-08 00:00:00+05:30,4447.93,4447.93,4447.93,4447.93,0,0
2016-01-11 00:00:00+05:30,4423.26,4423.26,4423.26,4423.26,0,0
2016-01-12 00:00:00+05:30,4379.26,4379.26,4379.26,4379.26,0,0
2016-01-13 00:00:00+05:30,4335.38,4335.38,4335.38,4335.38,0,0
2016-01-14 00:00:00+05:30,4276.0,4276.0,4276.0,4276.0,0,0
2016-01-15 00:00:00+05:30,4151.99,4151.99,4151.99,4151.99,0,0
2016-01-18 00:00:00+05:30,4020.18,4020.18,4020.18,4020.18,0,0
2016-01-19 00:00:00+05:30,4082.29,4082.29,4082.29,4082.29,0,0
2016-01-20 00:00:00+05:30,4002.09,4002.09,4002.09,4002.09,0,0
2016-01-21 00:00:00+05:30,4015.03,4015.03,4015.03,4015.03,0,0
2016-01-22 00:00:00+05:30,4097.39,4097.39,4097.39,4097.39,0,0
2016-01-25 00:00:00+05:30,4119.37,4119.37,4119.37,4119.37,0,0
2016-01-27 00:00:00+05:30,4136.85,4136.85,4136.85,4136.85,0,0
2016-01-28 00:00:00+05:30,4127.74,4127.74,4127.74,4127.74,0,0
2016-01-29 00:00:00+05:30,4177.26,4177.26,4177.26,4177.26,0,0
2016-02-01 00:00:00+05:30,4182.47,4182.47,4182.47,4182.47,0,0
2016-02-02 00:00:00+05:30,4138.52,4138.52,4138.52,4138.52,0,0
2016-02-03 00:00:00+05:30,4052.63,4052.63,4052.63,4052.63,0,0
2016-02-04 00:00:00+05:30,4033.22,4033.22,4033.22,4033.22,0,0
2016-02-05 00:00:00+05:30,4096.33,4096.33,4096.33,4096.33,0,0
2016-02-08 00:00:00+05:30,4091.77,4091.77,4091.77,4091.77,0,0
2016-02-09 00:00:00+05:30,4036.06,4036.06,4036.06,4036.06,0,0
2016-02-10 00:00:00+05:30,3989.01,3989.01,3989.01,3989.01,0,0
2016-02-11 00:00:00+05:30,3825.63,3825.63,3825.63,3825.63,0,0
2016-02-12 00:00:00+05:30,3790.93,3790.93,3790.93,3790.93,0,0
2016-02-15 00:00:00+05:30,3919.38,3919.38,3919.38,3919.38,0,0
2016-02-16 00:00:00+05:30,3831.61,3831.61,3831.61,3831.61,0,0
2016-02-17 00:00:00+05:30,3849.38,3849.38,3849.38,3849.38,0,0
2016-02-18 00:00:00+05:30,3871.49,3871.49,3871.49,3871.49,0,0
2016-02-19 00:00:00+05:30,3875.41,3875.41,3875.41,3875.41,0,0
2016-02-22 00:00:00+05:30,3888.16,3888.16,3888.16,3888.16,0,0
2016-02-23 00:00:00+05:30,3847.42,3847.42,3847.42,3847.42,0,0
2016-02-24 00:00:00+05:30,3817.87,3817.87,3817.87,3817.87,0,0
2016-02-25 00:00:00+05:30,3770.44,3770.44,3770.44,3770.44,0,0
2016-02-26 00:00:00+05:30,3764.55,3764.55,3764.55,3764.55,0,0
2016-02-29 00:00:00+05:30,3766.67,3766.67,3766.67,3766.67,0,0
2016-03-01 00:00:00+05:30,3870.79,3870.79,3870.79,3870.79,0,0
2016-03-02 00:00:00+05:30,3947.55,3947.55,3947.55,3947.55,0,0
2016-03-03 00:00:00+05:30,3995.01,3995.01,3995.01,3995.01,0,0
2016-03-04 00:00:00+05:30,4024.58,4024.58,4024.58,4024.58,0,0
2016-03-08 00:00:00+05:30,4028.05,4028.05,4028.05,4028.05,0,0
2016-03-09 00:00:00+05:30,4038.98,4038.98,4038.98,4038.98,0,0
2016-03-10 00:00:00+05:30,4031.02,4031.02,4031.02,4031.02,0,0
2016-03-11 00:00:00+05:30,4028.65,4028.65,4028.65,4028.65,0,0
2016-03-14 00:00:00+05:30,4047.92,4047.92,4047.92,4047.92,0,0
2016-03-15 00:00:00+05:30,4020.27,4020.27,4020.27,4020.27,0,0
2016-03-16 00:00:00+05:30,4007.02,4007.02,4007.02,4007.02,0,0
2016-03-17 00:00:00+05:30,4024.45,4024.45,4024.45,4024.45,0,0
2016-03-18 00:00:00+05:30,4061.49,4061.49,4061.49,4061.49,0,0
2016-03-21 00:00:00+05:30,4118.39,4118.39,4118.39,4118.39,0,0
2016-03-22 00:00:00+05:30,4130.85,4130.85,4130.85,4130.85,0,0
2016-03-23 00:00:00+05:30,4136.28,4136.28,4136.28,4136.28,0,0
2016-03-28 00:00:00+05:30,4077.84,4077.84,4077.84,4077.84,0,0
2016-03-29 00:00:00+05:30,4078.47,4078.47,4078.47,4078.47,0,0
2016-03-30 00:00:00+05:30,4148.82,4148.82,4148.82,4148.82,0,0
2016-03-31 00:00:00+05:30,4187.93,4187.93,4187.93,4187.93,0,0
2016-04-01 00:00:00+05:30,4209.39,4209.39,4209.39,4209.39,0,0
2016-04-04 00:00:00+05:30,4222.04,4222.04,4222.04,4222.04,0,0
2016-04-05 00:00:00+05:30,4156.08,4156.08,4156.08,4156.08,0,0
2016-04-06 00:00:00+05:30,4175.93,4175.93,4175.93,4175.93,0,0
2016-04-07 00:00:00+05:30,4153.55,4153.55,4153.55,4153.55,0,0
2016-04-08 00:00:00+05:30,4178.77,4178.77,4178.77,4178.77,0,0
2016-04-11 00:00:00+05:30,4214.85,4214.85,4214.85,4214.85,0,0
2016-04-12 00:00:00+05:30,4256.35,4256.35,4256.35,4256.35,0,0
2016-04-13 00:00:00+05:30,4308.77,4308.77,4308.77,4308.77,0,0
2016-04-18 00:00:00+05:30,4356.74,4356.74,4356.74,4356.74,0,0
2016-04-20 00:00:00+05:30,4381.1,4381.1,4381.1,4381.1,0,0
2016-04-21 00:00:00+05:30,4353.06,4353.06,4353.06,4353.06,0,0
2016-04-22 00:00:00+05:30,4352.35,4352.35,4352.35,4352.35,0,0
2016-04-25 00:00:00+05:30,4342.72,4342.72,4342.72,4342.72,0,0
2016-04-26 00:00:00+05:30,4379.03,4379.03,4379.03,4379.03,0,0
2016-04-27 00:00:00+05:30,4384.85,4384.85,4384.85,4384.85,0,0
2016-04-28 00:00:00+05:30,4331.1,4331.1,4331.1,4331.1,0,0
2016-04-29 00:00:00+05:30,4333.41,4333.41,4333.41,4333.41,0,0
2016-05-02 00:00:00+05:30,4350.66,4350.66,4350.66,4350.66,0,0
2016-05-03 00:00:00+05:30,4329.76,4329.76,4329.76,4329.76,0,0
2016-05-04 00:00:00+05:30,4290.67,4290.67,4290.67,4290.67,0,0
2016-05-05 00:00:00+05:30,4277.18,4277.18,4277.18,4277.18,0,0
2016-05-06 00:00:00+05:30,4282.43,4282.43,4282.43,4282.43,0,0
2016-05-09 00:00:00+05:30,4338.41,4338.41,4338.41,4338.41,0,0
2016-05-10 00:00:00+05:30,4341.39,4341.39,4341.39,4341.39,0,0
2016-05-11 00:00:00+05:30,4330.58,4330.58,4330.58,4330.58,0,0
2016-05-12 00:00:00+05:30,4360.76,4360.76,4360.76,4360.76,0,0
2016-05-13 00:00:00+05:30,4358.04,4358.04,4358.04,4358.04,0,0
2016-05-16 00:00:00+05:30,4360.8,4360.8,4360.8,4360.8,0,0
2016-05-17 00:00:00+05:30,4372.46,4372.46,4372.46,4372.46,0,0
2016-05-18 00:00:00+05:30,4381.71,4381.71,4381.71,4381.71,0,0
