timestamp,open,high,low,close,volume,open_interest
2015-01-01 00:00:00+05:30,6767.6,6794.25,6755.0,6786.1,0,0
2015-01-02 00:00:00+05:30,6792.4,6883.05,6792.4,6866.45,0,0
2015-01-05 00:00:00+05:30,6877.35,6913.25,6848.25,6857.45,0,0
2015-01-06 00:00:00+05:30,6817.65,6817.65,6646.4,6656.8,0,0
2015-01-07 00:00:00+05:30,6653.65,6680.5,6605.4,6644.95,0,0
2015-01-08 00:00:00+05:30,6715.35,6758.25,6708.0,6755.45,0,0
2015-01-09 00:00:00+05:30,6798.45,6811.3,6727.35,6783.0,0,0
2015-01-12 00:00:00+05:30,6790.6,6819.1,6763.2,6815.05,0,0
2015-01-13 00:00:00+05:30,6835.25,6846.7,6777.7,6801.4,0,0
2015-01-14 00:00:00+05:30,6810.2,6828.9,6759.55,6787.15,0,0
2015-01-15 00:00:00+05:30,6897.15,6962.15,6870.95,6937.5,0,0
2015-01-16 00:00:00+05:30,6945.1,6970.95,6913.35,6961.45,0,0
2015-01-19 00:00:00+05:30,6988.3,7013.3,6984.45,6992.15,0,0
2015-01-20 00:00:00+05:30,7013.15,7088.55,7013.15,7080.65,0,0
2015-01-21 00:00:00+05:30,7100.5,7117.0,7071.9,7099.6,0,0
2015-01-22 00:00:00+05:30,7111.65,7136.1,7092.95,7121.85,0,0
2015-01-23 00:00:00+05:30,7176.0,7191.9,7137.45,7170.25,0,0
2015-01-27 00:00:00+05:30,7197.75,7236.8,7169.8,7229.05,0,0
2015-01-28 00:00:00+05:30,7224.75,7290.45,7210.65,7241.55,0,0
2015-01-29 00:00:00+05:30,7234.4,7264.55,7203.25,7257.25,0,0
2015-01-30 00:00:00+05:30,7293.25,7293.25,7140.15,7166.7,0,0
2015-02-02 00:00:00+05:30,7164.6,7196.6,7142.0,7172.9,0,0
2015-02-03 00:00:00+05:30,7196.75,7203.75,7124.2,7137.45,0,0
2015-02-04 00:00:00+05:30,7164.8,7164.8,7095.3,7108.75,0,0
2015-02-05 00:00:00+05:30,7116.8,7176.7,7056.4,7076.65,0,0
2015-02-06 00:00:00+05:30,7070.05,7087.2,7019.7,7029.45,0,0
2015-02-09 00:00:00+05:30,6973.35,6978.65,6915.45,6922.35,0,0
2015-02-10 00:00:00+05:30,6889.25,7022.95,6888.05,6959.9,0,0
2015-02-11 00:00:00+05:30,6990.45,7040.45,6990.35,7031.8,0,0
2015-02-12 00:00:00+05:30,7071.15,7117.2,7032.2,7108.2,0,0
2015-02-13 00:00:00+05:30,7134.1,7186.3,7129.8,7176.2,0,0
2015-02-16 00:00:00+05:30,7200.6,7227.05,7162.0,7175.0,0,0
2015-02-18 00:00:00+05:30,7182.2,7242.45,7182.2,7228.55,0,0
2015-02-19 00:00:00+05:30,7245.55,7258.95,7168.0,7242.85,0,0
2015-02-20 00:00:00+05:30,7250.75,7250.75,7194.9,7209.4,0,0
2015-02-23 00:00:00+05:30,7233.35,7237.15,7134.5,7147.55,0,0
2015-02-24 00:00:00+05:30,7162.55,7171.45,7123.2,7146.6,0,0
2015-02-25 00:00:00+05:30,7177.45,7204.75,7134.25,7144.2,0,0
2015-02-26 00:00:00+05:30,7154.75,7154.75,7066.05,7077.5,0,0
2015-02-27 00:00:00+05:30,7111.1,7217.05,7111.1,7210.3,0,0
2015-02-28 00:00:00+05:30,7262.7,7273.1,7131.4,7239.45,0,0
2015-03-02 00:00:00+05:30,7281.85,7308.0,7234.95,7299.65,0,0
2015-03-03 00:00:00+05:30,7309.5,7352.6,7288.05,7345.55,0,0
2015-03-04 00:00:00+05:30,7426.8,7428.1,7260.6,7279.8,0,0
2015-03-05 00:00:00+05:30,7287.8,7314.8,7238.5,7303.35,0,0
2015-03-09 00:00:00+05:30,7267.15,7267.15,7162.3,7171.5,0,0
2015-03-10 00:00:00+05:30,7184.4,7199.0,7116.75,7141.7,0,0
2015-03-11 00:00:00+05:30,7156.15,7166.2,7115.8,7126.6,0,0
2015-03-12 00:00:00+05:30,7158.85,7209.8,7158.85,7202.6,0,0
2015-03-13 00:00:00+05:30,7253.75,7253.75,7089.2,7099.9,0,0
2015-03-16 00:00:00+05:30,7111.05,7111.3,7064.55,7078.95,0,0
2015-03-17 00:00:00+05:30,7122.1,7166.4,7087.25,7154.05,0,0
2015-03-18 00:00:00+05:30,7172.65,7175.1,7120.65,7137.05,0,0
2015-03-19 00:00:00+05:30,7189.55,7217.7,7086.25,7096.75,0,0
2015-03-20 00:00:00+05:30,7096.2,7096.2,7016.05,7028.2,0,0
2015-03-23 00:00:00+05:30,7045.8,7053.1,6990.15,6997.6,0,0
2015-03-24 00:00:00+05:30,6991.7,7040.15,6980.3,6984.75,0,0
2015-03-25 00:00:00+05:30,7005.25,7006.3,6963.7,6972.45,0,0
2015-03-26 00:00:00+05:30,6934.2,6945.65,6836.15,6846.25,0,0
2015-03-27 00:00:00+05:30,6889.1,6894.75,6778.45,6846.6,0,0
2015-03-30 00:00:00+05:30,6889.35,6976.75,6889.2,6969.95,0,0
2015-03-31 00:00:00+05:30,7001.7,7020.8,6952.35,6978.15,0,0
2015-04-01 00:00:00+05:30,6975.8,7068.85,6964.65,7060.2,0,0
2015-04-06 00:00:00+05:30,7087.05,7131.55,7059.65,7126.75,0,0
2015-04-07 00:00:00+05:30,7148.85,7158.1,7083.65,7144.4,0,0
2015-04-08 00:00:00+05:30,7176.7,7205.75,7168.4,7193.6,0,0
2015-04-09 00:00:00+05:30,7229.9,7237.35,7171.1,7234.0,0,0
2015-04-10 00:00:00+05:30,7236.0,7251.45,7217.45,7246.05,0,0
2015-04-13 00:00:00+05:30,7266.15,7292.0,7245.6,7286.2,0,0
2015-04-15 00:00:00+05:30,7299.55,7299.55,7205.45,7224.2,0,0
2015-04-16 00:00:00+05:30,7233.85,7233.85,7134.5,7183.35,0,0
2015-04-17 00:00:00+05:30,7180.4,7180.4,7087.1,7093.85,0,0
2015-04-20 00:00:00+05:30,7104.65,7104.65,6933.0,6958.0,0,0
2015-04-21 00:00:00+05:30,6943.5,6977.1,6890.1,6908.0,0,0
2015-04-22 00:00:00+05:30,6928.3,6948.5,6836.65,6938.0,0,0
2015-04-23 00:00:00+05:30,6978.35,7002.55,6899.5,6922.4,0,0
2015-04-24 00:00:00+05:30,6931.55,6931.55,6804.2,6826.55,0,0
2015-04-27 00:00:00+05:30,6846.7,6846.7,6715.9,6723.9,0,0
2015-04-28 00:00:00+05:30,6720.65,6808.0,6698.45,6794.65,0,0
2015-04-29 00:00:00+05:30,6793.7,6823.1,6757.9,6781.7,0,0
2015-04-30 00:00:00+05:30,6771.05,6771.05,6714.95,6749.65,0,0
2015-05-04 00:00:00+05:30,6790.8,6883.2,6788.55,6873.4,0,0
2015-05-05 00:00:00+05:30,6880.65,6900.45,6847.4,6878.5,0,0
2015-05-06 00:00:00+05:30,6869.95,6871.9,6671.35,6680.9,0,0
2015-05-07 00:00:00+05:30,6667.5,6688.75,6572.7,6616.85,0,0
2015-05-08 00:00:00+05:30,6676.15,6752.65,6676.15,6728.9,0,0
2015-05-11 00:00:00+05:30,6771.35,6843.3,6765.05,6839.0,0,0
2015-05-12 00:00:00+05:30,6842.6,6842.6,6683.15,6689.4,0,0
2015-05-13 00:00:00+05:30,6733.3,6793.2,6677.95,6780.4,0,0
2015-05-14 00:00:00+05:30,6778.5,6804.15,6720.0,6796.75,0,0
2015-05-15 00:00:00+05:30,6813.1,6842.15,6798.75,6827.05,0,0
2015-05-18 00:00:00+05:30,6845.85,6916.1,6839.3,6910.85,0,0
2015-05-19 00:00:00+05:30,6901.7,6955.05,6886.9,6909.7,0,0
2015-05-20 00:00:00+05:30,6933.8,6966.25,6933.6,6944.4,0,0
2015-05-21 00:00:00+05:30,6956.2,6958.15,6909.75,6938.75,0,0
2015-05-22 00:00:00+05:30,6951.35,6988.3,6941.4,6964.45,0,0
2015-05-25 00:00:00+05:30,6953.25,6956.8,6907.1,6911.15,0,0
2015-05-26 00:00:00+05:30,6919.5,6921.3,6876.2,6890.6,0,0
2015-05-27 00:00:00+05:30,6858.55,6890.55,6842.8,6885.1,0,0
2015-05-28 00:00:00+05:30,6895.35,6904.9,6828.1,6867.75,0,0
2015-05-29 00:00:00+05:30,6878.5,6963.95,6864.85,6959.85,0,0
2015-06-01 00:00:00+05:30,6947.7,6980.65,6947.7,6957.45,0,0
2015-06-02 00:00:00+05:30,6966.5,6966.5,6793.0,6799.45,0,0
2015-06-03 00:00:00+05:30,6798.4,6798.4,6645.85,6703.45,0,0
2015-06-04 00:00:00+05:30,6719.55,6720.9,6646.3,6704.75,0,0
2015-06-05 00:00:00+05:30,6693.25,6754.4,6683.2,6700.7,0,0
2015-06-08 00:00:00+05:30,6710.25,6710.25,6622.35,6631.3,0,0
2015-06-09 00:00:00+05:30,6617.8,6640.7,6597.35,6612.9,0,0
2015-06-10 00:00:00+05:30,6617.75,6710.7,6617.75,6691.25,0,0
2015-06-11 00:00:00+05:30,6721.85,6724.35,6564.45,6568.5,0,0
2015-06-12 00:00:00+05:30,6562.05,6584.3,6543.55,6577.4,0,0
2015-06-15 00:00:00+05:30,6584.7,6634.2,6558.6,6600.65,0,0
2015-06-16 00:00:00+05:30,6598.25,6636.3,6555.15,6627.0,0,0
2015-06-17 00:00:00+05:30,6657.55,6711.95,6639.15,6680.8,0,0
2015-06-18 00:00:00+05:30,6698.65,6753.9,6697.7,6746.85,0,0
2015-06-19 00:00:00+05:30,6770.35,6803.8,6768.1,6785.1,0,0
2015-06-22 00:00:00+05:30,6813.35,6896.95,6813.35,6889.7,0,0
2015-06-23 00:00:00+05:30,6909.3,6930.15,6877.5,6912.45,0,0
2015-06-24 00:00:00+05:30,6926.9,6938.25,6871.65,6887.8,0,0
2015-06-25 00:00:00+05:30,6871.35,6930.9,6870.35,6917.55,0,0
2015-06-26 00:00:00+05:30,6913.25,6924.15,6873.1,6908.85,0,0
2015-06-29 00:00:00+05:30,6792.9,6848.95,6752.75,6843.95,0,0
2015-06-30 00:00:00+05:30,6844.2,6900.05,6843.35,6897.2,0,0
2015-07-01 00:00:00+05:30,6908.6,6987.7,6908.6,6972.3,0,0
2015-07-02 00:00:00+05:30,6992.55,7010.2,6974.35,6983.35,0,0
2015-07-03 00:00:00+05:30,6984.65,7028.15,6984.6,7003.95,0,0
2015-07-06 00:00:00+05:30,6922.9,7048.35,6922.9,7043.4,0,0
2015-07-07 00:00:00+05:30,7052.65,7081.95,7025.2,7051.05,0,0
2015-07-08 00:00:00+05:30,6993.65,7020.0,6919.6,6939.7,0,0
2015-07-09 00:00:00+05:30,6947.7,6973.5,6910.2,6915.35,0,0
2015-07-10 00:00:00+05:30,6948.9,6958.3,6906.6,6935.55,0,0
2015-07-13 00:00:00+05:30,6964.15,7021.85,6940.25,7016.55,0,0
